dep_city_name,arr_city_name,dep_city_code,arr_city_code,url,dep_country_code,arr_country_code,Keywords,Search volume
Mangalore,Patna,IXE,PAT,mangalore-patna-flights.html,IN,IN,mangalore to patna flights,140
Orlando,Tucson,ORL,TUS,orlando-tucson-flights.html,US,US,orlando to tucson flights,140
Madrid,Rabat,MAD,RBA,madrid-rabat-flights.html,ES,MA,madrid to rabat flights,140
Sarajevo,Dubai,SJJ,DXB,sarajevo-dubai-flights.html,BA,AE,sarajevo to dubai flights,140
Corfu,Glasgow,CFU,GLA,corfu-glasgow-flights.html,GR,GB,corfu to glasgow flights,140
Paris,Antananarivo,PAR,TNR,paris-antananarivo-flights.html,FR,MG,paris to antananarivo flights,140
Malmo,London,MMA,LON,malmo-london-flights.html,SE,GB,malmo to london flights,140
Tromso,Stockholm,TOS,STO,tromso-stockholm-flights.html,NO,SE,tromso to stockholm flights,140
Norfolk,Fort Lauderdale,ORF,FLL,norfolk-fort-lauderdale-flights.html,US,US,norfolk to fort lauderdale flights,140
Oslo,Aberdeen,OSL,ABZ,oslo-aberdeen-flights.html,NO,GB,oslo to aberdeen flights,140
Mangalore,Kuwait,IXE,KWI,mangalore-kuwait-flights.html,IN,KW,mangalore to kuwait flights,140
Grand Junction,Salt Lake City,GJT,SLC,grand-junction-salt-lake-city-flights.html,US,US,grand junction to salt lake city flights,140
Denver,San Juan,DEN,SJU,denver-san-juan-flights.html,US,PR,denver to san juan flights,140
Douala,Lagos,DLA,LOS,douala-lagos-flights.html,CM,NG,douala to lagos flights,140
Boston,Oklahoma City,BOS,OKC,boston-oklahoma-city-flights.html,US,US,boston to oklahoma city flights,140
Portland,Puerto Vallarta,PDX,PVR,portland-puerto-vallarta-flights.html,US,MX,portland to puerto vallarta flights,140
Singapore,Shantou,SIN,SWA,singapore-shantou-flights.html,SG,CN,singapore to shantou flights,140
Suva,Auckland,SUV,AKL,suva-auckland-flights.html,FJ,NZ,suva to auckland flights,140
Manistee,Chicago,MBL,CHI,manistee-chicago-flights.html,US,US,manistee to chicago flights,140
St Louis,Sacramento,STL,SAC,st-louis-sacramento-flights.html,US,US,st louis to sacramento flights,140
Little Rock,San Francisco,LIT,SFO,little-rock-san-francisco-flights.html,US,US,little rock to san francisco flights,140
Davao,Zamboanga,DVO,ZAM,davao-zamboanga-flights.html,PH,PH,davao to zamboanga flights,140
Miami,Guadalajara,MIA,GDL,miami-guadalajara-flights.html,US,MX,miami to guadalajara flights,140
Cleveland,Oakland,CLE,OAK,cleveland-oakland-flights.html,US,US,cleveland to oakland flights,140
Hurghada,Sharm El Sheikh,HRG,SSH,hurghada-sharm-el-sheikh-flights.html,EG,EG,hurghada to sharm el sheikh flights,140
Oakland,Guadalajara,OAK,GDL,oakland-guadalajara-flights.html,US,MX,oakland to guadalajara flights,140
Nashville,Amsterdam,BNA,AMS,nashville-amsterdam-flights.html,US,NL,nashville to amsterdam flights,140
Minot,Denver,MOT,DEN,minot-denver-flights.html,US,US,minot to denver flights,140
Houston,Taipei,HOU,TPE,houston-taipei-flights.html,US,TW,houston to taipei flights,140
Frankfurt,Lyon,FRA,LYS,frankfurt-lyon-flights.html,DE,FR,frankfurt to lyon flights,140
Marseille,Athens,MRS,ATH,marseille-athens-flights.html,FR,GR,marseille to athens flights,140
Nagoya,Tokyo,NGO,TYO,nagoya-tokyo-flights.html,JP,JP,nagoya to tokyo flights,140
Fukuoka,Busan,FUK,PUS,fukuoka-busan-flights.html,JP,KR,fukuoka to busan flights,140
Appleton,Chicago,ATW,CHI,appleton-chicago-flights.html,US,US,appleton to chicago flights,140
Munich,Faro,MUC,FAO,munich-faro-flights.html,DE,PT,munich to faro flights,140
Sialkot,Riyadh,SKT,RUH,sialkot-riyadh-flights.html,PK,SA,sialkot to riyadh flights,140
Rapid City,Chicago,RAP,CHI,rapid-city-chicago-flights.html,US,US,rapid city to chicago flights,140
Moscow,Novosibirsk,MOW,OVB,moscow-novosibirsk-flights.html,RU,RU,moscow to novosibirsk flights,140
Pendleton,Portland,PDT,PDX,pendleton-portland-flights.html,US,US,pendleton to portland flights,140
Ottawa,Frankfurt,YOW,FRA,ottawa-frankfurt-flights.html,CA,DE,ottawa to frankfurt flights,140
Antananarivo,Nosy Be,TNR,NOS,antananarivo-nosy-be-flights.html,MG,MG,antananarivo to nosy be flights,140
Seoul,Madrid,SEL,MAD,seoul-madrid-flights.html,KR,ES,seoul to madrid flights,140
Monterrey,San Antonio,MTY,SAT,monterrey-san-antonio-flights.html,MX,US,monterrey to san antonio flights,140
Portland,Baltimore,PDX,BWI,portland-baltimore-flights.html,US,US,portland to baltimore flights,140
Abu Dhabi,Frankfurt,AUH,FRA,abu-dhabi-frankfurt-flights.html,AE,DE,abu dhabi to frankfurt flights,140
Karachi,Rahim Yar Khan,KHI,RYK,karachi-rahim-yar-khan-flights.html,PK,PK,karachi to rahim yar khan flights,140
Raleigh,Toronto,RDU,YTO,raleigh-toronto-flights.html,US,CA,raleigh to toronto flights,140
Nashville,Oklahoma City,BNA,OKC,nashville-oklahoma-city-flights.html,US,US,nashville to oklahoma city flights,140
Victoria Falls,Windhoek,VFA,WDH,victoria-falls-windhoek-flights.html,ZW,NA,victoria falls to windhoek flights,140
Florence,Palermo,FLR,PMO,florence-palermo-flights.html,IT,IT,florence to palermo flights,140
Nadi,Singapore,NAN,SIN,nadi-singapore-flights.html,FJ,SG,nadi to singapore flights,140
Orlando,Little Rock,ORL,LIT,orlando-little-rock-flights.html,US,US,orlando to little rock flights,140
Islamabad,Sharjah,ISB,SHJ,islamabad-sharjah-flights.html,PK,AE,islamabad to sharjah flights,140
Seoul,Kota Kinabalu,SEL,BKI,seoul-kota-kinabalu-flights.html,KR,MY,seoul to kota kinabalu flights,140
Luxembourg,Nice,LUX,NCE,luxembourg-nice-flights.html,LU,FR,luxembourg to nice flights,140
Madinah,Mumbai,MED,BOM,madinah-mumbai-flights.html,SA,IN,madinah to mumbai flights,140
Knoxville,Los Angeles,TYS,LAX,knoxville-los-angeles-flights.html,US,US,knoxville to los angeles flights,140
Fort Lauderdale,Syracuse,FLL,SYR,fort-lauderdale-syracuse-flights.html,US,US,fort lauderdale to syracuse flights,140
Guangzhou,Hanoi,CAN,HAN,guangzhou-hanoi-flights.html,CN,VN,guangzhou to hanoi flights,140
Detroit,Charleston,DTT,CHS,detroit-charleston-flights.html,US,US,detroit to charleston flights,140
Fort Myers,Houston,FMY,HOU,fort-myers-houston-flights.html,US,US,fort myers to houston flights,140
Singapore,Denpasar Bali,SIN,DPS,singapore-denpasar-bali-flights.html,SG,ID,singapore to denpasar bali flights,140
Houston,Mobile,HOU,MOB,houston-mobile-flights.html,US,US,houston to mobile flights,140
Kansas City,Baltimore,MKC,BWI,kansas-city-baltimore-flights.html,US,US,kansas city to baltimore flights,140
Dar Es Salaam,Dodoma,DAR,DOD,dar-es-salaam-dodoma-flights.html,TZ,TZ,dar es salaam to dodoma flights,140
Hanoi,Dalat,HAN,DLI,hanoi-dalat-flights.html,VN,VN,hanoi to dalat flights,140
Kansas City,Albuquerque,MKC,ABQ,kansas-city-albuquerque-flights.html,US,US,kansas city to albuquerque flights,140
Sacramento,Santa Ana,SAC,SNA,sacramento-santa-ana-flights.html,US,US,sacramento to santa ana flights,140
Tallinn,Frankfurt,TLL,FRA,tallinn-frankfurt-flights.html,EE,DE,tallinn to frankfurt flights,140
Washington,Fort Lauderdale,WAS,FLL,washington-fort-lauderdale-flights.html,US,US,washington to fort lauderdale flights,140
Chattanooga,Charlotte,CHA,CLT,chattanooga-charlotte-flights.html,US,US,chattanooga to charlotte flights,140
Cancun,Guadalajara,CUN,GDL,cancun-guadalajara-flights.html,MX,MX,cancun to guadalajara flights,140
Nantes,Barcelona,NTE,BCN,nantes-barcelona-flights.html,FR,ES,nantes to barcelona flights,140
St Petersburg,Helsinki,LED,HEL,st-petersburg-helsinki-flights.html,RU,FI,st petersburg to helsinki flights,140
Honolulu,Oakland,HNL,OAK,honolulu-oakland-flights.html,US,US,honolulu to oakland flights,140
Fort Lauderdale,St Louis,FLL,STL,fort-lauderdale-st-louis-flights.html,US,US,fort lauderdale to st louis flights,140
Houston,Lake Charles,HOU,LCH,houston-lake-charles-flights.html,US,US,houston to lake charles flights,140
Tokyo,Cairns,TYO,CNS,tokyo-cairns-flights.html,JP,AU,tokyo to cairns flights,140
Male,Chennai,MLE,MAA,male-chennai-flights.html,MV,IN,male to chennai flights,140
Kununurra,Broome,KNX,BME,kununurra-broome-flights.html,AU,AU,kununurra to broome flights,140
Lijiang,Kunming,LJG,KMG,lijiang-kunming-flights.html,CN,CN,lijiang to kunming flights,140
Cochin,Doha,COK,DOH,cochin-doha-flights.html,IN,QA,cochin to doha flights,140
Abu Dhabi,Brisbane,AUH,BNE,abu-dhabi-brisbane-flights.html,AE,AU,abu dhabi to brisbane flights,140
Homer,Anchorage,HOM,ANC,homer-anchorage-flights.html,US,US,homer to anchorage flights,140
Vienna,Klagenfurt,VIE,KLU,vienna-klagenfurt-flights.html,AT,AT,vienna to klagenfurt flights,140
San Antonio,Charlotte,SAT,CLT,san-antonio-charlotte-flights.html,US,US,san antonio to charlotte flights,140
Palmerston North,Hamilton,PMR,HLZ,palmerston-north-hamilton-flights.html,NZ,NZ,palmerston north to hamilton flights,140
Guadalajara,Seattle,GDL,SEA,guadalajara-seattle-flights.html,MX,US,guadalajara to seattle flights,140
Amsterdam,Montpellier,AMS,MPL,amsterdam-montpellier-flights.html,NL,FR,amsterdam to montpellier flights,140
Madinah,Lahore,MED,LHE,madinah-lahore-flights.html,SA,PK,madinah to lahore flights,140
Zurich,Lyon,ZRH,LYS,zurich-lyon-flights.html,CH,FR,zurich to lyon flights,140
Toronto,Rochester,YTO,ROC,toronto-rochester-flights.html,CA,US,toronto to rochester flights,140
Oakland,San Antonio,OAK,SAT,oakland-san-antonio-flights.html,US,US,oakland to san antonio flights,140
Savannah,Detroit,SAV,DTT,savannah-detroit-flights.html,US,US,savannah to detroit flights,140
Leeds,Guernsey,LBA,GCI,leeds-guernsey-flights.html,GB,GB,leeds to guernsey flights,140
Bangkok,Nakhon Phanom,BKK,KOP,bangkok-nakhon-phanom-flights.html,TH,TH,bangkok to nakhon phanom flights,140
Bar Harbor,Boston,BHB,BOS,bar-harbor-boston-flights.html,US,US,bar harbor to boston flights,140
Muscat,Goa,MCT,GOI,muscat-goa-flights.html,OM,IN,muscat to goa flights,140
Shanghai,Harbin,SHA,HRB,shanghai-harbin-flights.html,CN,CN,shanghai to harbin flights,140
Johannesburg,Blantyre,JNB,BLZ,johannesburg-blantyre-flights.html,ZA,MW,johannesburg to blantyre flights,140
Los Angeles,Baltimore,LAX,BWI,los-angeles-baltimore-flights.html,US,US,los angeles to baltimore flights,140
Guernsey,Alderney,GCI,ACI,guernsey-alderney-flights.html,GB,GB,guernsey to alderney flights,140
Mangalore,Belgaum,IXE,IXG,mangalore-belgaum-flights.html,IN,IN,mangalore to belgaum flights,140
Portland,Baltimore,PWM,BWI,portland-baltimore-flights.html,US,US,portland to baltimore flights,140
Detroit,Oklahoma City,DTT,OKC,detroit-oklahoma-city-flights.html,US,US,detroit to oklahoma city flights,140
Frankfurt,Marseille,FRA,MRS,frankfurt-marseille-flights.html,DE,FR,frankfurt to marseille flights,140
Calicut,Sharjah,CCJ,SHJ,calicut-sharjah-flights.html,IN,AE,calicut to sharjah flights,140
Oakland,Stockholm,OAK,STO,oakland-stockholm-flights.html,US,SE,oakland to stockholm flights,140
Sacramento,Fort Lauderdale,SAC,FLL,sacramento-fort-lauderdale-flights.html,US,US,sacramento to fort lauderdale flights,140
Reus,Glasgow,REU,GLA,reus-glasgow-flights.html,ES,GB,reus to glasgow flights,140
Peshawar,Jeddah,PEW,JED,peshawar-jeddah-flights.html,PK,SA,peshawar to jeddah flights,140
Sydney,Halifax,YQY,YHZ,sydney-halifax-flights.html,CA,CA,sydney to halifax flights,140
Cancun,Montreal,CUN,YMQ,cancun-montreal-flights.html,MX,CA,cancun to montreal flights,140
Toronto,Holguin,YTO,HOG,toronto-holguin-flights.html,CA,CU,toronto to holguin flights,140
Cape Town,Luanda,CPT,LAD,cape-town-luanda-flights.html,ZA,AO,cape town to luanda flights,140
Rhodes,Birmingham,RHO,BHX,rhodes-birmingham-flights.html,GR,GB,rhodes to birmingham flights,140
Islamabad,Madinah,ISB,MED,islamabad-madinah-flights.html,PK,SA,islamabad to madinah flights,140
Houston,Birmingham,HOU,BHM,houston-birmingham-flights.html,US,US,houston to birmingham flights,140
Athens,Paphos,ATH,PFO,athens-paphos-flights.html,GR,CY,athens to paphos flights,140
Pittsburgh,Buffalo,PIT,BUF,pittsburgh-buffalo-flights.html,US,US,pittsburgh to buffalo flights,140
Tulsa,Philadelphia,TUL,PHL,tulsa-philadelphia-flights.html,US,US,tulsa to philadelphia flights,140
Madrid,Caracas,MAD,CCS,madrid-caracas-flights.html,ES,VE,madrid to caracas flights,140
Barcelona,Montreal,BCN,YMQ,barcelona-montreal-flights.html,ES,CA,barcelona to montreal flights,140
Orlando,Guadalajara,ORL,GDL,orlando-guadalajara-flights.html,US,MX,orlando to guadalajara flights,140
Hong Kong,Yiwu,HKG,YIW,hong-kong-yiwu-flights.html,HK,CN,hong kong to yiwu flights,140
Philadelphia,Oklahoma City,PHL,OKC,philadelphia-oklahoma-city-flights.html,US,US,philadelphia to oklahoma city flights,140
Buffalo,Kansas City,BUF,MKC,buffalo-kansas-city-flights.html,US,US,buffalo to kansas city flights,140
Berlin,Gothenburg,BER,GOT,berlin-gothenburg-flights.html,DE,SE,berlin to gothenburg flights,110
Chetumal,Mexico City,CTM,MEX,chetumal-mexico-city-flights.html,MX,MX,chetumal to mexico city flights,110
Monterrey,Chicago,MTY,CHI,monterrey-chicago-flights.html,MX,US,monterrey to chicago flights,110
Dubai,Kigali,DXB,KGL,dubai-kigali-flights.html,AE,RW,dubai to kigali flights,110
Washington,San Antonio,WAS,SAT,washington-san-antonio-flights.html,US,US,washington to san antonio flights,110
Sao Paulo,Montevideo,SAO,MVD,sao-paulo-montevideo-flights.html,BR,UY,sao paulo to montevideo flights,110
Los Angeles,Merced,LAX,MCE,los-angeles-merced-flights.html,US,US,los angeles to merced flights,110
Reno,Nashville,RNO,BNA,reno-nashville-flights.html,US,US,reno to nashville flights,110
Houston,Aguascalientes,HOU,AGU,houston-aguascalientes-flights.html,US,MX,houston to aguascalientes flights,110
Vienna,Bologna,VIE,BLQ,vienna-bologna-flights.html,AT,IT,vienna to bologna flights,110
Guangzhou,New York,CAN,NYC,guangzhou-new-york-flights.html,CN,US,guangzhou to new york flights,110
Toulouse,Brussels,TLS,BRU,toulouse-brussels-flights.html,FR,BE,toulouse to brussels flights,110
Warsaw,Zagreb,WAW,ZAG,warsaw-zagreb-flights.html,PL,HR,warsaw to zagreb flights,110
Zurich,Pristina,ZRH,PRN,zurich-pristina-flights.html,CH,RS,zurich to pristina flights,110
Manta,Quito,MEC,UIO,manta-quito-flights.html,EC,EC,manta to quito flights,110
Atlanta,Albany,ATL,ABY,atlanta-albany-flights.html,US,US,atlanta to albany flights,110
Houston,Panama city,HOU,PTY,houston-panama-city-flights.html,US,PA,houston to panama city flights,110
Minsk,Warsaw,MSQ,WAW,minsk-warsaw-flights.html,BY,PL,minsk to warsaw flights,110
San Jose,Indianapolis,SJC,IND,san-jose-indianapolis-flights.html,US,US,san jose to indianapolis flights,110
Taipei,Seattle,TPE,SEA,taipei-seattle-flights.html,TW,US,taipei to seattle flights,110
Medellin,Cali,MDE,CLO,medellin-cali-flights.html,CO,CO,medellin to cali flights,110
Papeete,Auckland,PPT,AKL,papeete-auckland-flights.html,PF,NZ,papeete to auckland flights,110
Vienna,Yerevan,VIE,EVN,vienna-yerevan-flights.html,AT,AM,vienna to yerevan flights,110
Houston,Panama City,HOU,ECP,houston-panama-city-flights.html,US,US,houston to panama city flights,110
Thompson,Winnipeg,YTH,YWG,thompson-winnipeg-flights.html,CA,CA,thompson to winnipeg flights,110
Panama City,Nashville,ECP,BNA,panama-city-nashville-flights.html,US,US,panama city to nashville flights,110
Salt Lake City,Vancouver,SLC,YVR,salt-lake-city-vancouver-flights.html,US,CA,salt lake city to vancouver flights,110
Skukuza,Johannesburg,SZK,JNB,skukuza-johannesburg-flights.html,ZA,ZA,skukuza to johannesburg flights,110
Bogota,Caracas,BOG,CCS,bogota-caracas-flights.html,CO,VE,bogota to caracas flights,110
Oklahoma City,St Louis,OKC,STL,oklahoma-city-st-louis-flights.html,US,US,oklahoma city to st louis flights,110
Paris,Perpignan,PAR,PGF,paris-perpignan-flights.html,FR,FR,paris to perpignan flights,110
Oakland,Baltimore,OAK,BWI,oakland-baltimore-flights.html,US,US,oakland to baltimore flights,110
Muscat,Zurich,MCT,ZRH,muscat-zurich-flights.html,OM,CH,muscat to zurich flights,110
Kolkata,Kunming,CCU,KMG,kolkata-kunming-flights.html,IN,CN,kolkata to kunming flights,110
St Louis,Des Moines,STL,DSM,st-louis-des-moines-flights.html,US,US,st louis to des moines flights,110
Detroit,Columbus,DTT,CMH,detroit-columbus-flights.html,US,US,detroit to columbus flights,110
Nairobi,Nanyuki,NBO,NYK,nairobi-nanyuki-flights.html,KE,KE,nairobi to nanyuki flights,110
Frankfurt,Rio De Janeiro,FRA,RIO,frankfurt-rio-de-janeiro-flights.html,DE,BR,frankfurt to rio de janeiro flights,110
Prague,St Petersburg,PRG,LED,prague-st-petersburg-flights.html,CZ,RU,prague to st petersburg flights,110
Salt Lake City,Spokane,SLC,GEG,salt-lake-city-spokane-flights.html,US,US,salt lake city to spokane flights,110
Zurich,Helsinki,ZRH,HEL,zurich-helsinki-flights.html,CH,FI,zurich to helsinki flights,110
Ndola,Lusaka,NLA,LUN,ndola-lusaka-flights.html,ZM,ZM,ndola to lusaka flights,110
Springfield,Denver,SGF,DEN,springfield-denver-flights.html,US,US,springfield to denver flights,110
Bogota,Sao Paulo,BOG,SAO,bogota-sao-paulo-flights.html,CO,BR,bogota to sao paulo flights,110
Hannover,Amsterdam,HAJ,AMS,hannover-amsterdam-flights.html,DE,NL,hannover to amsterdam flights,110
Charlotte,Harrisburg,CLT,HAR,charlotte-harrisburg-flights.html,US,US,charlotte to harrisburg flights,110
Charlotte,Des Moines,CLT,DSM,charlotte-des-moines-flights.html,US,US,charlotte to des moines flights,110
Udon Thani,Pattaya,UTH,UTP,udon-thani-pattaya-flights.html,TH,TH,udon thani to pattaya flights,110
Houston,Merida,HOU,MID,houston-merida-flights.html,US,MX,houston to merida flights,110
Baltimore,Charleston,BWI,CHS,baltimore-charleston-flights.html,US,US,baltimore to charleston flights,110
Frankfurt,St Petersburg,FRA,LED,frankfurt-st-petersburg-flights.html,DE,RU,frankfurt to st petersburg flights,110
Reykjavik,Isafjordur,REK,IFJ,reykjavik-isafjordur-flights.html,IS,IS,reykjavik to isafjordur flights,110
Batam,Pekanbaru,BTH,PKU,batam-pekanbaru-flights.html,ID,ID,batam to pekanbaru flights,110
Baltimore,Kansas City,BWI,MKC,baltimore-kansas-city-flights.html,US,US,baltimore to kansas city flights,110
Toronto,Syracuse,YTO,SYR,toronto-syracuse-flights.html,CA,US,toronto to syracuse flights,110
Fukuoka,Singapore,FUK,SIN,fukuoka-singapore-flights.html,JP,SG,fukuoka to singapore flights,110
San Francisco,Omaha,SFO,OMA,san-francisco-omaha-flights.html,US,US,san francisco to omaha flights,110
Las vegas,Raleigh,LAS,RDU,las-vegas-raleigh-flights.html,US,US,las vegas to raleigh flights,110
Kiev,Minsk,IEV,MSQ,kiev-minsk-flights.html,UA,BY,kiev to minsk flights,110
Jacksonville,Cleveland,JAX,CLE,jacksonville-cleveland-flights.html,US,US,jacksonville to cleveland flights,110
Dusseldorf,Bucharest,DUS,BUH,dusseldorf-bucharest-flights.html,DE,RO,dusseldorf to bucharest flights,110
Almaty,Bangkok,ALA,BKK,almaty-bangkok-flights.html,KZ,TH,almaty to bangkok flights,110
Guangzhou,Toronto,CAN,YTO,guangzhou-toronto-flights.html,CN,CA,guangzhou to toronto flights,110
St Petersburg,Prague,LED,PRG,st-petersburg-prague-flights.html,RU,CZ,st petersburg to prague flights,110
Menorca,Birmingham,MAH,BHX,menorca-birmingham-flights.html,ES,GB,menorca to birmingham flights,110
Rome,Stuttgart,ROM,STR,rome-stuttgart-flights.html,IT,DE,rome to stuttgart flights,110
Stavanger,Bergen,SVG,BGO,stavanger-bergen-flights.html,NO,NO,stavanger to bergen flights,110
Port Moresby,Manila,POM,MNL,port-moresby-manila-flights.html,PG,PH,port moresby to manila flights,110
Frankfurt,Innsbruck,FRA,INN,frankfurt-innsbruck-flights.html,DE,AT,frankfurt to innsbruck flights,110
Colombo,Coimbatore,CMB,CJB,colombo-coimbatore-flights.html,LK,IN,colombo to coimbatore flights,110
Oslo,Malaga,OSL,AGP,oslo-malaga-flights.html,NO,ES,oslo to malaga flights,110
Austin,Columbus,AUS,CMH,austin-columbus-flights.html,US,US,austin to columbus flights,110
Branson,Denver,BKG,DEN,branson-denver-flights.html,US,US,branson to denver flights,110
Kalibo,Singapore,KLO,SIN,kalibo-singapore-flights.html,PH,SG,kalibo to singapore flights,110
New Delhi,Khajuraho,DEL,HJR,new-delhi-khajuraho-flights.html,IN,IN,new delhi to khajuraho flights,110
Athens,Toulouse,ATH,TLS,athens-toulouse-flights.html,GR,FR,athens to toulouse flights,110
Nassau,Marsh Harbour,NAS,MHH,nassau-marsh-harbour-flights.html,BS,BS,nassau to marsh harbour flights,110
Harrisburg,Charlotte,HAR,CLT,harrisburg-charlotte-flights.html,US,US,harrisburg to charlotte flights,110
Phoenix,Fort Myers,PHX,FMY,phoenix-fort-myers-flights.html,US,US,phoenix to fort myers flights,110
Tulsa,Portland,TUL,PDX,tulsa-portland-flights.html,US,US,tulsa to portland flights,110
Davao,Bacolod,DVO,BCD,davao-bacolod-flights.html,PH,PH,davao to bacolod flights,110
Trivandrum,Jeddah,TRV,JED,trivandrum-jeddah-flights.html,IN,SA,trivandrum to jeddah flights,110
Jakarta,Ambon,JKT,AMQ,jakarta-ambon-flights.html,ID,ID,jakarta to ambon flights,110
Frankfurt,Bologna,FRA,BLQ,frankfurt-bologna-flights.html,DE,IT,frankfurt to bologna flights,110
Lusaka,Nairobi,LUN,NBO,lusaka-nairobi-flights.html,ZM,KE,lusaka to nairobi flights,110
Athens,Kiev,ATH,IEV,athens-kiev-flights.html,GR,UA,athens to kiev flights,110
Bodo,Oslo,BOO,OSL,bodo-oslo-flights.html,NO,NO,bodo to oslo flights,110
Belize City,Dangriga,BZE,DGA,belize-city-dangriga-flights.html,BZ,BZ,belize city to dangriga flights,110
Medan,Batam,MES,BTH,medan-batam-flights.html,ID,ID,medan to batam flights,110
Beijing,Macau,BJS,MFM,beijing-macau-flights.html,CN,MO,beijing to macau flights,110
Tianjin,Hong Kong,TSN,HKG,tianjin-hong-kong-flights.html,CN,HK,tianjin to hong kong flights,110
Munich,Toulouse,MUC,TLS,munich-toulouse-flights.html,DE,FR,munich to toulouse flights,110
Oklahoma City,Kansas City,OKC,MKC,oklahoma-city-kansas-city-flights.html,US,US,oklahoma city to kansas city flights,110
St Petersburg,Stockholm,LED,STO,st-petersburg-stockholm-flights.html,RU,SE,st petersburg to stockholm flights,110
Philadelphia,Albany,PHL,ALB,philadelphia-albany-flights.html,US,US,philadelphia to albany flights,110
Agartala,Pune,IXA,PNQ,agartala-pune-flights.html,IN,IN,agartala to pune flights,110
Zamboanga,Davao,ZAM,DVO,zamboanga-davao-flights.html,PH,PH,zamboanga to davao flights,110
Johannesburg,Luanda,JNB,LAD,johannesburg-luanda-flights.html,ZA,AO,johannesburg to luanda flights,110
Aruba,Orlando,AUA,ORL,aruba-orlando-flights.html,AW,US,aruba to orlando flights,110
Seattle,Friday harbor,SEA,FRD,seattle-friday-harbor-flights.html,US,US,seattle to friday harbor flights,110
Sao Paulo,Rio De Janeiro,SAO,RIO,sao-paulo-rio-de-janeiro-flights.html,BR,BR,sao paulo to rio de janeiro flights,110
Los Angeles,Santa Rosa,LAX,STS,los-angeles-santa-rosa-flights.html,US,US,los angeles to santa rosa flights,110
Athens,Heraklion,ATH,HER,athens-heraklion-flights.html,GR,GR,athens to heraklion flights,110
Tehran,Rome,THR,ROM,tehran-rome-flights.html,IR,IT,tehran to rome flights,110
Paris,Brest,PAR,BES,paris-brest-flights.html,FR,FR,paris to brest flights,110
Buenos Aires,El Calafate,BUE,FTE,buenos-aires-el-calafate-flights.html,AR,AR,buenos aires to el calafate flights,110
Shanghai,Honolulu,SHA,HNL,shanghai-honolulu-flights.html,CN,US,shanghai to honolulu flights,110
Bordeaux,Birmingham,BOD,BHX,bordeaux-birmingham-flights.html,FR,GB,bordeaux to birmingham flights,110
Phoenix,Little Rock,PHX,LIT,phoenix-little-rock-flights.html,US,US,phoenix to little rock flights,110
Xiamen,Guangzhou,XMN,CAN,xiamen-guangzhou-flights.html,CN,CN,xiamen to guangzhou flights,110
Nairobi,Casablanca,NBO,CAS,nairobi-casablanca-flights.html,KE,MA,nairobi to casablanca flights,110
Gaborone,Kasane,GBE,BBK,gaborone-kasane-flights.html,BW,BW,gaborone to kasane flights,110
Athens,San Francisco,ATH,SFO,athens-san-francisco-flights.html,GR,US,athens to san francisco flights,110
New York,Burbank,NYC,BUR,new-york-burbank-flights.html,US,US,new york to burbank flights,110
Sao Paulo,Fortaleza,SAO,FOR,sao-paulo-fortaleza-flights.html,BR,BR,sao paulo to fortaleza flights,110
New York,Madison,NYC,MSN,new-york-madison-flights.html,US,US,new york to madison flights,110
Faro,Berlin,FAO,BER,faro-berlin-flights.html,PT,DE,faro to berlin flights,110
Tehran,Athens,THR,ATH,tehran-athens-flights.html,IR,GR,tehran to athens flights,110
Houston,Branson,HOU,BKG,houston-branson-flights.html,US,US,houston to branson flights,110
Paraparaumu,Nelson,PPQ,NSN,paraparaumu-nelson-flights.html,NZ,NZ,paraparaumu to nelson flights,110
Harare,Maputo,HRE,MPM,harare-maputo-flights.html,ZW,MZ,harare to maputo flights,110
Miami,Columbus,MIA,CMH,miami-columbus-flights.html,US,US,miami to columbus flights,110
Buenos Aires,Mexico City,BUE,MEX,buenos-aires-mexico-city-flights.html,AR,MX,buenos aires to mexico city flights,110
Harare,Lilongwe,HRE,LLW,harare-lilongwe-flights.html,ZW,MW,harare to lilongwe flights,110
Madrid,Abu Dhabi,MAD,AUH,madrid-abu-dhabi-flights.html,ES,AE,madrid to abu dhabi flights,110
Bahrain,Athens,BAH,ATH,bahrain-athens-flights.html,BH,GR,bahrain to athens flights,110
Pereira,Bogota,PEI,BOG,pereira-bogota-flights.html,CO,CO,pereira to bogota flights,110
Traverse City,Detroit,TVC,DTT,traverse-city-detroit-flights.html,US,US,traverse city to detroit flights,110
Charlotte,Knoxville,CLT,TYS,charlotte-knoxville-flights.html,US,US,charlotte to knoxville flights,110
Manila,Xiamen,MNL,XMN,manila-xiamen-flights.html,PH,CN,manila to xiamen flights,110
Tangier,Paris,TNG,PAR,tangier-paris-flights.html,MA,FR,tangier to paris flights,110
Khartoum,Cairo,KRT,CAI,khartoum-cairo-flights.html,SD,EG,khartoum to cairo flights,110
Toronto,Hartford,YTO,HFD,toronto-hartford-flights.html,CA,US,toronto to hartford flights,110
Nantes,Amsterdam,NTE,AMS,nantes-amsterdam-flights.html,FR,NL,nantes to amsterdam flights,110
Dhaka,Doha,DAC,DOH,dhaka-doha-flights.html,BD,QA,dhaka to doha flights,110
Philadelphia,Milwaukee,PHL,MKE,philadelphia-milwaukee-flights.html,US,US,philadelphia to milwaukee flights,110
Salt Lake City,Calgary,SLC,YYC,salt-lake-city-calgary-flights.html,US,CA,salt lake city to calgary flights,110
